x,y,z
1122924.86511,1778286.83283,0.659932971001
1122934.86511,1778286.83283,0.97424775362
1122944.86511,1778286.83283,1.55491697788
1122954.86511,1778286.83283,2.4198756218
1122964.86511,1778286.83283,2.96567440033
1122974.86511,1778286.83283,3.33582568169
1122984.86511,1778286.83283,3.42367100716
1122994.86511,1778286.83283,3.03793740273
1123004.86511,1778286.83283,5.6627073288
1123014.86511,1778286.83283,0.990796148777
1123024.86511,1778286.83283,0.472885966301
1123074.86511,1778286.83283,2.41495347023
1123084.86511,1778286.83283,6.09605789185
1123094.86511,1778286.83283,6.69331645966
1123104.86511,1778286.83283,6.85345220566
1123114.86511,1778286.83283,6.71095371246
1123124.86511,1778286.83283,6.39738941193
1123134.86511,1778286.83283,6.04596042633
1123144.86511,1778286.83283,5.64755058289
1123154.86511,1778286.83283,1.4128370285
1123164.86511,1778286.83283,1.00035321712
1123174.86511,1778286.83283,0.699062287807
1123204.86511,1778286.83283,1.00056409836
1123214.86511,1778286.83283,2.28597950935
1123224.86511,1778286.83283,3.11374139786
1123234.86511,1778286.83283,3.81991553307
1123244.86511,1778286.83283,3.94025492668
1123254.86511,1778286.83283,3.7450363636
1123264.86511,1778286.83283,2.9336771965
1123274.86511,1778286.83283,2.68531799316
1123284.86511,1778286.83283,2.40485572815
1123294.86511,1778286.83283,2.05162000656
1123304.86511,1778286.83283,1.59732615948
1122774.86511,1778286.83283,0.953371942043
1122774.86511,1778276.83283,1.44390535355
1122784.86511,1778276.83283,2.347022295
1122794.86511,1778276.83283,2.77632951736
1122804.86511,1778276.83283,2.74602174759
1122814.86511,1778276.83283,2.69731044769
1122824.86511,1778276.83283,3.09853363037
1122824.86511,1778286.83283,1.8386913538
1122924.86511,1778276.83283,0.688093245029
1122934.86511,1778276.83283,0.955824613571
1122944.86511,1778276.83283,1.41339242458
1122954.86511,1778276.83283,2.37459969521
1122964.86511,1778276.83283,3.03537535667
1122974.86511,1778276.83283,3.50159978867
1122984.86511,1778276.83283,3.66516518593
1122994.86511,1778276.83283,3.38228487968
1123004.86511,1778276.83283,5.41965579987
1123014.86511,1778276.83283,0.258075118065
1123074.86511,1778276.83283,4.8331580162
1123084.86511,1778276.83283,6.22955846786
1123094.86511,1778276.83283,6.9043674469
1123104.86511,1778276.83283,7.15168142319
1123114.86511,1778276.83283,6.99337291718
1123124.86511,1778276.83283,6.54535913467
1123134.86511,1778276.83283,5.96833658218
1123144.86511,1778276.83283,2.41397166252
1123154.86511,1778276.83283,1.51929330826
1123164.86511,1778276.83283,1.08992636204
1123174.86511,1778276.83283,0.809708535671
1123184.86511,1778276.83283,0.53800290823
1123184.86511,1778286.83283,0.350086510181
1123194.86511,1778276.83283,0.44144102931
1123194.86511,1778286.83283,0.16604565084
1123204.86511,1778276.83283,0.959970653057
1123214.86511,1778276.83283,2.05051326752
1123224.86511,1778276.83283,3.06488370895
1123234.86511,1778276.83283,3.5728058815
1123244.86511,1778276.83283,3.64048027992
1123254.86511,1778276.83283,3.43562173843
1123264.86511,1778276.83283,2.51201939583
1123274.86511,1778276.83283,2.48595309258
1123284.86511,1778276.83283,2.31615710258
1123294.86511,1778276.83283,2.05612158775
1123304.86511,1778276.83283,1.71652686596
1123314.86511,1778276.83283,1.25904226303
1123314.86511,1778286.83283,0.925577402115
1122774.86511,1778266.83283,1.75938510895
1122784.86511,1778266.83283,2.67577695847
1122794.86511,1778266.83283,3.53602290154
1122804.86511,1778266.83283,3.89855742455
1122814.86511,1778266.83283,3.39225435257
1122824.86511,1778266.83283,3.2749402523
1122924.86511,1778266.83283,0.658864736557
1122934.86511,1778266.83283,0.939669668674
1122944.86511,1778266.83283,1.37195670605
1122954.86511,1778266.83283,2.36076331139
1122964.86511,1778266.83283,3.1542494297
1122974.86511,1778266.83283,3.69730520248
1122984.86511,1778266.83283,3.92431664467
1122994.86511,1778266.83283,3.79726839066
1123004.86511,1778266.83283,2.5420794487
1123074.86511,1778266.83283,4.83551692963
1123084.86511,1778266.83283,6.44211673737
1123094.86511,1778266.83283,7.17961120605
1123104.86511,1778266.83283,7.49633073807
1123114.86511,1778266.83283,7.46791887283
1123124.86511,1778266.83283,6.78796815872
1123134.86511,1778266.83283,4.51893901825
1123144.86511,1778266.83283,2.5770983696
1123154.86511,1778266.83283,1.61366212368
1123164.86511,1778266.83283,1.15831029415
1123174.86511,1778266.83283,0.886836409569
1123184.86511,1778266.83283,0.663480699062
1123194.86511,1778266.83283,0.626236081123
1123204.86511,1778266.83283,1.07267820835
1123214.86511,1778266.83283,2.07562494278
1123224.86511,1778266.83283,3.08502864838
1123234.86511,1778266.83283,3.39698791504
1123244.86511,1778266.83283,3.3655667305
1123254.86511,1778266.83283,3.13099980354
1123264.86511,1778266.83283,2.15472078323
1123274.86511,1778266.83283,2.29576587677
1123284.86511,1778266.83283,2.2315788269
1123294.86511,1778266.83283,2.05123949051
1123304.86511,1778266.83283,1.80379295349
1123314.86511,1778266.83283,1.47789096832
1123324.86511,1778266.83283,0.955218434334
1123324.86511,1778276.83283,0.250676900148
1122774.86511,1778256.83283,1.96357524395
1122784.86511,1778256.83283,2.89802670479
1122794.86511,1778256.83283,3.66107797623
1122804.86511,1778256.83283,3.97091889381
1122814.86511,1778256.83283,3.41892766953
1122824.86511,1778256.83283,3.30550861359
1122924.86511,1778256.83283,0.557083189487
1122934.86511,1778256.83283,0.913468062878
1122944.86511,1778256.83283,1.38110458851
1122954.86511,1778256.83283,2.39627623558
1122964.86511,1778256.83283,3.31101846695
1122974.86511,1778256.83283,3.88756227493
1122984.86511,1778256.83283,4.15480709076
1122994.86511,1778256.83283,4.13802528381
1123004.86511,1778256.83283,3.5576608181
1123074.86511,1778256.83283,4.70037078857
1123084.86511,1778256.83283,6.67693376541
1123094.86511,1778256.83283,7.40274047852
1123104.86511,1778256.83283,7.70143461227
1123114.86511,1778256.83283,7.63732004166
1123124.86511,1778256.83283,6.92006874084
1123134.86511,1778256.83283,4.79143667221
1123144.86511,1778256.83283,2.72553467751
1123154.86511,1778256.83283,1.71941769123
1123164.86511,1778256.83283,1.22722303867
1123174.86511,1778256.83283,0.955651283264
1123184.86511,1778256.83283,0.776573300362
1123194.86511,1778256.83283,0.812181711197
1123204.86511,1778256.83283,1.30168676376
1123214.86511,1778256.83283,2.43058562279
1123224.86511,1778256.83283,3.13706421852
1123234.86511,1778256.83283,3.2893474102
1123244.86511,1778256.83283,3.12924027443
1123254.86511,1778256.83283,2.87508606911
1123264.86511,1778256.83283,1.87077045441
1123274.86511,1778256.83283,2.16922664642
1123284.86511,1778256.83283,2.16796135902
1123294.86511,1778256.83283,2.04576325417
1123304.86511,1778256.83283,1.86758744717
1123314.86511,1778256.83283,1.63267815113
1123324.86511,1778256.83283,1.27190196514
1122774.86511,1778246.83283,2.06613302231
1122784.86511,1778246.83283,2.96285462379
1122794.86511,1778246.83283,3.64371037483
1122804.86511,1778246.83283,3.92347955704
1122814.86511,1778246.83283,2.86610221863
1122824.86511,1778246.83283,3.21403861046
1122924.86511,1778246.83283,0.311899423599
1122934.86511,1778246.83283,0.862961471081
1122944.86511,1778246.83283,1.41494345665
1122954.86511,1778246.83283,2.48268604279
1122964.86511,1778246.83283,3.46813130379
1122974.86511,1778246.83283,4.04920101166
1122984.86511,1778246.83283,4.35180807114
1122994.86511,1778246.83283,4.40576028824
1123004.86511,1778246.83283,4.14252376556
1123074.86511,1778246.83283,5.11270523071
1123084.86511,1778246.83283,6.84680080414
1123094.86511,1778246.83283,7.56539297104
1123104.86511,1778246.83283,7.8547668457
1123114.86511,1778246.83283,7.73222112656
1123124.86511,1778246.83283,6.33158540726
1123134.86511,1778246.83283,5.15560722351
1123144.86511,1778246.83283,2.89870738983
1123154.86511,1778246.83283,1.85673201084
1123164.86511,1778246.83283,1.31890439987
1123174.86511,1778246.83283,1.04103004932
1123184.86511,1778246.83283,0.907943129539
1123194.86511,1778246.83283,1.03251755238
1123204.86511,1778246.83283,1.71740138531
1123214.86511,1778246.83283,2.85137414932
1123224.86511,1778246.83283,3.25907874107
1123234.86511,1778246.83283,3.29206156731
1123244.86511,1778246.83283,3.08608722687
1123254.86511,1778246.83283,2.83923363686
1123264.86511,1778246.83283,2.56857228279
1123274.86511,1778246.83283,2.19713902473
1123284.86511,1778246.83283,2.14368844032
1123294.86511,1778246.83283,2.04288601875
1123304.86511,1778246.83283,1.91109442711
1123314.86511,1778246.83283,1.74040448666
1123324.86511,1778246.83283,1.47689652443
1123334.86511,1778246.83283,0.929248392582
1123334.86511,1778256.83283,0.357778221369
1122774.86511,1778236.83283,2.06935548782
1122784.86511,1778236.83283,2.8985183239
1122794.86511,1778236.83283,3.50150203705
1122804.86511,1778236.83283,3.62176704407
1122814.86511,1778236.83283,2.83677530289
1122824.86511,1778236.83283,2.76171016693
1122934.86511,1778236.83283,0.76213145256
1122944.86511,1778236.83283,1.4501490593
1122954.86511,1778236.83283,2.60158538818
1122964.86511,1778236.83283,3.59636473656
1122974.86511,1778236.83283,4.17843008041
1122984.86511,1778236.83283,4.50826692581
1122994.86511,1778236.83283,4.61617183685
1123004.86511,1778236.83283,4.47134399414
1123014.86511,1778236.83283,2.67568302155
1123014.86511,1778246.83283,1.35638773441
1123074.86511,1778236.83283,5.56651258469
1123084.86511,1778236.83283,6.95941400528
1123094.86511,1778236.83283,7.6477894783
1123104.86511,1778236.83283,7.85812091827
1123114.86511,1778236.83283,7.35379457474
1123124.86511,1778236.83283,6.59415626526
1123134.86511,1778236.83283,5.59389686584
1123144.86511,1778236.83283,3.18918204308
1123154.86511,1778236.83283,2.05124521255
1123164.86511,1778236.83283,1.45724785328
1123174.86511,1778236.83283,1.16861510277
1123184.86511,1778236.83283,1.08691799641
1123194.86511,1778236.83283,1.3418033123
1123204.86511,1778236.83283,2.5889582634
1123214.86511,1778236.83283,3.18216919899
1123224.86511,1778236.83283,3.42490911484
1123234.86511,1778236.83283,3.39039516449
1123244.86511,1778236.83283,3.16124677658
1123254.86511,1778236.83283,2.91002106667
1123264.86511,1778236.83283,2.66920852661
1123274.86511,1778236.83283,2.34576821327
1123284.86511,1778236.83283,2.15898036957
1123294.86511,1778236.83283,2.04399085045
1123304.86511,1778236.83283,1.93591630459
1123314.86511,1778236.83283,1.80737650394
1123324.86511,1778236.83283,1.6094956398
1123334.86511,1778236.83283,1.19989478588
1122774.86511,1778226.83283,1.98353719711
1122784.86511,1778226.83283,2.74511647224
1122794.86511,1778226.83283,3.18379306793
1122804.86511,1778226.83283,2.91674017906
1122814.86511,1778226.83283,2.73147749901
1122824.86511,1778226.83283,2.35688281059
1122934.86511,1778226.83283,0.563231945038
1122944.86511,1778226.83283,1.46611940861
1122954.86511,1778226.83283,2.71140408516
1122964.86511,1778226.83283,3.68562674522
1122974.86511,1778226.83283,4.27092695236
1122984.86511,1778226.83283,4.62463521957
1122994.86511,1778226.83283,4.7732796669
1123004.86511,1778226.83283,4.70032215118
1123014.86511,1778226.83283,4.23092794418
1123024.86511,1778226.83283,1.61578476429
1123024.86511,1778236.83283,0.872358858585
1123074.86511,1778226.83283,5.95607805252
1123084.86511,1778226.83283,7.06055784225
1123094.86511,1778226.83283,7.62012481689
1123104.86511,1778226.83283,7.69136857986
1123114.86511,1778226.83283,7.34752368927
1123124.86511,1778226.83283,6.82583618164
1123134.86511,1778226.83283,5.93466472626
1123144.86511,1778226.83283,3.83967399597
1123154.86511,1778226.83283,2.36674904823
1123164.86511,1778226.83283,1.6772121191
1123174.86511,1778226.83283,1.3726067543
1123184.86511,1778226.83283,1.36003994942
1123194.86511,1778226.83283,2.19714832306
1123204.86511,1778226.83283,3.08626842499
1123214.86511,1778226.83283,3.46119594574
1123224.86511,1778226.83283,3.61453676224
1123234.86511,1778226.83283,3.54281663895
1123244.86511,1778226.83283,3.29785966873
1123254.86511,1778226.83283,3.02507543564
1123264.86511,1778226.83283,2.76357555389
1123274.86511,1778226.83283,2.45915269852
1123284.86511,1778226.83283,2.19774770737
1123294.86511,1778226.83283,2.04373264313
1123304.86511,1778226.83283,1.93805706501
1123314.86511,1778226.83283,1.8369615078
1123324.86511,1778226.83283,1.6871227026
1123334.86511,1778226.83283,1.3598331213
1122774.86511,1778216.83283,1.80651724339
1122784.86511,1778216.83283,2.5248939991
1122794.86511,1778216.83283,2.84524035454
1122804.86511,1778216.83283,2.7536714077
1122814.86511,1778216.83283,2.53034925461
1122824.86511,1778216.83283,1.87455308437
1122944.86511,1778216.83283,1.43146312237
1122954.86511,1778216.83283,2.77187085152
1122964.86511,1778216.83283,3.73022341728
1122974.86511,1778216.83283,4.32226753235
1122984.86511,1778216.83283,4.69776391983
1122994.86511,1778216.83283,4.87837219238
1123004.86511,1778216.83283,4.85688495636
1123014.86511,1778216.83283,4.55710887909
1123024.86511,1778216.83283,2.45233011246
1123034.86511,1778216.83283,1.37575376034
1123034.86511,1778226.83283,0.794692635536
1123064.86511,1778226.83283,2.23101568222
1123064.86511,1778216.83283,5.15975427628
1123074.86511,1778216.83283,6.29890727997
1123084.86511,1778216.83283,7.14605379105
1123094.86511,1778216.83283,7.56902265549
1123104.86511,1778216.83283,7.61564397812
1123114.86511,1778216.83283,7.38118648529
1123124.86511,1778216.83283,6.93552827835
1123134.86511,1778216.83283,5.96322822571
1123144.86511,1778216.83283,4.44444990158
1123154.86511,1778216.83283,3.1956307888
1123164.86511,1778216.83283,2.08230900764
1123174.86511,1778216.83283,1.73973298073
1123184.86511,1778216.83283,2.06868982315
1123194.86511,1778216.83283,3.043820858
1123204.86511,1778216.83283,3.46084046364
1123214.86511,1778216.83283,3.72830319405
1123224.86511,1778216.83283,3.81700730324
1123234.86511,1778216.83283,3.72057318687
1123244.86511,1778216.83283,3.47105503082
1123254.86511,1778216.83283,3.17106223106
1123264.86511,1778216.83283,2.87443780899
1123274.86511,1778216.83283,2.55096650124
1123284.86511,1778216.83283,2.24161362648
1123294.86511,1778216.83283,2.03546237946
1123304.86511,1778216.83283,1.91491317749
1123314.86511,1778216.83283,1.82725071907
1123324.86511,1778216.83283,1.71072089672
1123334.86511,1778216.83283,1.43835186958
1122774.86511,1778206.83283,1.52103757858
1122784.86511,1778206.83283,2.24496746063
1122794.86511,1778206.83283,2.53398370743
1122804.86511,1778206.83283,2.48628377914
1122814.86511,1778206.83283,2.19162297249
1122824.86511,1778206.83283,0.818196833134
1122944.86511,1778206.83283,1.29389464855
1122954.86511,1778206.83283,2.76095938683
1122964.86511,1778206.83283,3.72422075272
1122974.86511,1778206.83283,4.32734394073
1122984.86511,1778206.83283,4.72319221497
1122994.86511,1778206.83283,4.93163347244
1123004.86511,1778206.83283,4.95054483414
1123014.86511,1778206.83283,4.73816299438
1123024.86511,1778206.83283,2.91827464104
1123034.86511,1778206.83283,1.90886473656
1123044.86511,1778206.83283,1.28880822659
1123044.86511,1778216.83283,0.766896784306
1123064.86511,1778206.83283,5.74136734009
1123074.86511,1778206.83283,6.54793691635
1123084.86511,1778206.83283,7.1823182106
1123094.86511,1778206.83283,7.5092215538
1123104.86511,1778206.83283,7.54851484299
1123114.86511,1778206.83283,7.35376596451
1123124.86511,1778206.83283,6.90980768204
1123134.86511,1778206.83283,5.78029966354
1123144.86511,1778206.83283,4.8243098259
1123154.86511,1778206.83283,3.95254516602
1123164.86511,1778206.83283,3.23869824409
1123174.86511,1778206.83283,2.99657273293
1123184.86511,1778206.83283,3.19139790535
1123194.86511,1778206.83283,3.51683998108
1123204.86511,1778206.83283,3.82158207893
1123214.86511,1778206.83283,4.00873470306
1123224.86511,1778206.83283,4.03942966461
1123234.86511,1778206.83283,3.91456532478
1123244.86511,1778206.83283,3.65898942947
1123254.86511,1778206.83283,3.33501935005
1123264.86511,1778206.83283,2.9957036972
1123274.86511,1778206.83283,2.63474917412
1123284.86511,1778206.83283,2.27848792076
1123294.86511,1778206.83283,2.01219367981
1123304.86511,1778206.83283,1.8577054739
1123314.86511,1778206.83283,1.76988649368
1123324.86511,1778206.83283,1.67823696136
1123334.86511,1778206.83283,1.43990516663
1122774.86511,1778196.83283,1.06253063679
1122784.86511,1778196.83283,1.88476395607
1122794.86511,1778196.83283,2.16913318634
1122804.86511,1778196.83283,2.1086306572
1122814.86511,1778196.83283,1.65358221531
1122944.86511,1778196.83283,0.945082485676
1122954.86511,1778196.83283,2.65540313721
1122964.86511,1778196.83283,3.6581633091
1122974.86511,1778196.83283,4.27893972397
1122984.86511,1778196.83283,4.69511508942
1122994.86511,1778196.83283,4.92952919006
1123004.86511,1778196.83283,4.98286581039
1123014.86511,1778196.83283,4.8319606781
1123024.86511,1778196.83283,3.37370371819
1123034.86511,1778196.83283,2.32259249687
1123044.86511,1778196.83283,5.32688570023
1123054.86511,1778196.83283,5.72832202911
1123054.86511,1778206.83283,5.09159374237
1123064.86511,1778196.83283,6.14517068863
1123074.86511,1778196.83283,6.68970823288
1123084.86511,1778196.83283,7.15488195419
1123094.86511,1778196.83283,7.40991830826
1123104.86511,1778196.83283,7.43415975571
1123114.86511,1778196.83283,7.23683834076
1123124.86511,1778196.83283,6.69642686844
1123134.86511,1778196.83283,5.77156257629
1123144.86511,1778196.83283,5.11210489273
1123154.86511,1778196.83283,4.45591402054
1123164.86511,1778196.83283,3.89986681938
1123174.86511,1778196.83283,3.67092418671
1123184.86511,1778196.83283,3.75980496407
1123194.86511,1778196.83283,4.00038003922
1123204.86511,1778196.83283,4.22520208359
1123214.86511,1778196.83283,4.33359956741
1123224.86511,1778196.83283,4.29681587219
1123234.86511,1778196.83283,4.12686777115
1123244.86511,1778196.83283,3.85066556931
1123254.86511,1778196.83283,3.50172686577
1123264.86511,1778196.83283,3.11821532249
1123274.86511,1778196.83283,2.70933365822
1123284.86511,1778196.83283,2.30007100105
1123294.86511,1778196.83283,1.9637452364
1123304.86511,1778196.83283,1.75530731678
1123314.86511,1778196.83283,1.6505510807
1123324.86511,1778196.83283,1.56698679924
1123334.86511,1778196.83283,1.33067107201
1122784.86511,1778186.83283,1.38740646839
1122794.86511,1778186.83283,1.70356690884
1122804.86511,1778186.83283,1.59449219704
1122814.86511,1778186.83283,0.923814713955
1122954.86511,1778186.83283,2.41745662689
1122964.86511,1778186.83283,3.51939940453
1122974.86511,1778186.83283,4.17027139664
1122984.86511,1778186.83283,4.60750675201
1122994.86511,1778186.83283,4.86826610565
1123004.86511,1778186.83283,4.95356464386
1123014.86511,1778186.83283,4.85313367844
1123024.86511,1778186.83283,4.38365793228
1123034.86511,1778186.83283,2.57084059715
1123044.86511,1778186.83283,6.02145147324
1123054.86511,1778186.83283,6.16659021378
1123064.86511,1778186.83283,6.40214586258
1123074.86511,1778186.83283,6.72153186798
1123084.86511,1778186.83283,7.0423116684
1123094.86511,1778186.83283,7.22892904282
1123104.86511,1778186.83283,7.22032308578
1123114.86511,1778186.83283,6.95967721939
1123124.86511,1778186.83283,6.36577796936
1123134.86511,1778186.83283,5.84615039825
1123144.86511,1778186.83283,5.38575077057
1123154.86511,1778186.83283,4.92004442215
1123164.86511,1778186.83283,4.52046537399
1123174.86511,1778186.83283,4.35163879395
1123184.86511,1778186.83283,4.44609594345
1123194.86511,1778186.83283,4.65383195877
1123204.86511,1778186.83283,4.79074621201
1123214.86511,1778186.83283,4.77428627014
1123224.86511,1778186.83283,4.6194601059
1123234.86511,1778186.83283,4.36725950241
1123244.86511,1778186.83283,4.04324102402
1123254.86511,1778186.83283,3.66017580032
1123264.86511,1778186.83283,3.23163938522
1123274.86511,1778186.83283,2.77034020424
1123284.86511,1778186.83283,2.30114293098
1123294.86511,1778186.83283,1.88383805752
1123304.86511,1778186.83283,1.59317028522
1123314.86511,1778186.83283,1.44080626965
1123324.86511,1778186.83283,1.3381704092
1123334.86511,1778186.83283,1.01016592979
1122784.86511,1778176.83283,0.400759756565
1122794.86511,1778176.83283,1.00389444828
1122804.86511,1778176.83283,0.792942762375
1122954.86511,1778176.83283,1.91155862808
1122964.86511,1778176.83283,3.28191590309
1122974.86511,1778176.83283,3.9830956459
1122984.86511,1778176.83283,4.45035886765
1122994.86511,1778176.83283,4.73910045624
1123004.86511,1778176.83283,4.85654306412
1123014.86511,1778176.83283,4.79682588577
1123024.86511,1778176.83283,4.45094776154
1123034.86511,1778176.83283,6.50169467926
1123044.86511,1778176.83283,6.42565202713
1123054.86511,1778176.83283,6.44894695282
1123064.86511,1778176.83283,6.51126861572
1123074.86511,1778176.83283,6.61880254745
1123084.86511,1778176.83283,6.79137802124
1123094.86511,1778176.83283,6.89544248581
1123104.86511,1778176.83283,6.82113027573
1123114.86511,1778176.83283,6.55971288681
1123124.86511,1778176.83283,6.26453399658
1123134.86511,1778176.83283,5.98295450211
1123144.86511,1778176.83283,5.7048163414
1123154.86511,1778176.83283,5.45534944534
1123164.86511,1778176.83283,5.30964231491
1123174.86511,1778176.83283,5.3421254158
1123184.86511,1778176.83283,5.49198150635
1123194.86511,1778176.83283,5.63782215118
1123204.86511,1778176.83283,5.68427228928
1123214.86511,1778176.83283,5.53512239456
1123224.86511,1778176.83283,5.11259031296
1123234.86511,1778176.83283,4.65956115723
1123244.86511,1778176.83283,4.24145841599
1123254.86511,1778176.83283,3.80534958839
1123264.86511,1778176.83283,3.32802939415
1123274.86511,1778176.83283,2.81224656105
1123284.86511,1778176.83283,2.27940273285
1123294.86511,1778176.83283,1.76326668262
1123304.86511,1778176.83283,1.335906744
1123314.86511,1778176.83283,1.06913793087
1123324.86511,1778176.83283,0.84503787756
1122964.86511,1778166.83283,2.87669086456
1122974.86511,1778166.83283,3.69160795212
1122984.86511,1778166.83283,4.19896268845
1122994.86511,1778166.83283,4.52278518677
1123004.86511,1778166.83283,4.6710858345
1123014.86511,1778166.83283,4.64674711227
1123024.86511,1778166.83283,7.95731210709
1123034.86511,1778166.83283,6.81673526764
1123044.86511,1778166.83283,6.65213871002
1123054.86511,1778166.83283,6.5760974884
1123064.86511,1778166.83283,6.44614934921
1123074.86511,1778166.83283,6.22317171097
1123084.86511,1778166.83283,6.34804964066
1123094.86511,1778166.83283,6.44935846329
1123104.86511,1778166.83283,6.450278759
1123114.86511,1778166.83283,6.38427972794
1123124.86511,1778166.83283,6.28672266006
1123134.86511,1778166.83283,6.17496871948
1123144.86511,1778166.83283,6.06230115891
1123154.86511,1778166.83283,5.98701953888
1123164.86511,1778166.83283,5.98521566391
1123174.86511,1778166.83283,6.05568027496
1123184.86511,1778166.83283,6.16177940369
1123194.86511,1778166.83283,6.25472354889
1123204.86511,1778166.83283,6.28027677536
1123214.86511,1778166.83283,6.18230438232
1123224.86511,1778166.83283,5.85642766953
1123234.86511,1778166.83283,5.08982992172
1123244.86511,1778166.83283,4.45662736893
1123254.86511,1778166.83283,3.93704676628
1123264.86511,1778166.83283,3.40211081505
1123274.86511,1778166.83283,2.82998132706
1123284.86511,1778166.83283,2.23007154465
1123294.86511,1778166.83283,1.59241628647
1123304.86511,1778166.83283,0.895533263683
1122964.86511,1778156.83283,1.6938239336
1122974.86511,1778156.83283,3.21228981018
1122984.86511,1778156.83283,3.80259561539
1122994.86511,1778156.83283,4.17311573029
1123004.86511,1778156.83283,4.35126399994
1123014.86511,1778156.83283,4.33520841599
1123024.86511,1778156.83283,7.12997674942
1123034.86511,1778156.83283,6.89258861542
1123044.86511,1778156.83283,6.70319223404
1123054.86511,1778156.83283,6.5366396904
1123064.86511,1778156.83283,5.0855178833
1123074.86511,1778156.83283,5.70568323135
1123084.86511,1778156.83283,6.00693559647
1123094.86511,1778156.83283,6.1783156395
1123104.86511,1778156.83283,6.27744293213
1123114.86511,1778156.83283,6.33624744415
1123124.86511,1778156.83283,6.3631529808
1123134.86511,1778156.83283,6.35983228683
1123144.86511,1778156.83283,6.34901189804
1123154.86511,1778156.83283,6.36048793793
1123164.86511,1778156.83283,6.41071510315
1123174.86511,1778156.83283,6.49585819244
1123184.86511,1778156.83283,6.59068202972
1123194.86511,1778156.83283,6.66216659546
1123204.86511,1778156.83283,6.67295265198
1123214.86511,1778156.83283,6.58400535583
1123224.86511,1778156.83283,6.33805274963
1123234.86511,1778156.83283,5.75448799133
1123244.86511,1778156.83283,4.70984840393
1123254.86511,1778156.83283,4.05470848083
1123264.86511,1778156.83283,3.4508523941
1123274.86511,1778156.83283,2.82068634033
1123284.86511,1778156.83283,2.15027880669
1123294.86511,1778156.83283,1.34800350666
1122974.86511,1778146.83283,1.42103505135
1122984.86511,1778146.83283,2.95336699486
1122994.86511,1778146.83283,3.44370746613
1123004.86511,1778146.83283,2.89639139175
1123014.86511,1778146.83283,6.8806438446
1123024.86511,1778146.83283,6.95057964325
1123034.86511,1778146.83283,6.75901794434
1123044.86511,1778146.83283,6.57867860794
1123054.86511,1778146.83283,10.1708402634
1123064.86511,1778146.83283,10.5486917496
1123074.86511,1778146.83283,10.6302499771
1123084.86511,1778146.83283,5.80734872818
1123094.86511,1778146.83283,6.01717329025
1123104.86511,1778146.83283,6.19143199921
1123114.86511,1778146.83283,6.33894729614
1123124.86511,1778146.83283,6.43713092804
1123134.86511,1778146.83283,6.49642753601
1123144.86511,1778146.83283,6.5519361496
1123154.86511,1778146.83283,6.62168931961
1123164.86511,1778146.83283,6.7155995369
1123174.86511,1778146.83283,6.82120847702
1123184.86511,1778146.83283,6.91652965546
1123194.86511,1778146.83283,6.97686290741
1123204.86511,1778146.83283,6.97526502609
1123214.86511,1778146.83283,6.88287782669
1123224.86511,1778146.83283,6.65968513489
1123234.86511,1778146.83283,6.21462917328
1123244.86511,1778146.83283,5.06832647324
1123254.86511,1778146.83283,4.15918874741
1123264.86511,1778146.83283,3.47409319878
1123274.86511,1778146.83283,2.78482031822
1123284.86511,1778146.83283,2.04346704483
1123294.86511,1778146.83283,0.983066141605
1122984.86511,1778136.83283,0.677846431732
1122994.86511,1778136.83283,1.31298851967
1123004.86511,1778136.83283,1.67728602886
1123014.86511,1778136.83283,6.58212852478
1123024.86511,1778136.83283,6.51068353653
1123034.86511,1778136.83283,6.40915060043
1123044.86511,1778136.83283,9.97927570343
1123054.86511,1778136.83283,10.520108223
1123064.86511,1778136.83283,10.874461174
1123074.86511,1778136.83283,11.0650129318
1123084.86511,1778136.83283,5.6563873291
1123094.86511,1778136.83283,5.89777088165
1123104.86511,1778136.83283,6.14444637299
1123114.86511,1778136.83283,6.34865140915
1123124.86511,1778136.83283,6.48048734665
1123134.86511,1778136.83283,6.58222913742
1123144.86511,1778136.83283,6.69076251984
1123154.86511,1778136.83283,6.81810474396
1123164.86511,1778136.83283,6.95375347137
1123174.86511,1778136.83283,7.08225011826
1123184.86511,1778136.83283,7.18339157104
1123194.86511,1778136.83283,7.23826503754
1123204.86511,1778136.83283,7.22554445267
1123214.86511,1778136.83283,7.12454795837
1123224.86511,1778136.83283,6.90647172928
1123234.86511,1778136.83283,6.50973415375
1123244.86511,1778136.83283,5.61189365387
1123254.86511,1778136.83283,4.25070667267
1123264.86511,1778136.83283,3.47093200684
1123274.86511,1778136.83283,2.72443819046
1123284.86511,1778136.83283,1.91054964066
1123294.86511,1778136.83283,0.215324267745
1123004.86511,1778126.83283,0.507035732269
1123014.86511,1778126.83283,1.61024069786
1123024.86511,1778126.83283,2.36230826378
1123034.86511,1778126.83283,3.04247713089
1123044.86511,1778126.83283,10.2374668121
1123054.86511,1778126.83283,10.7358598709
1123064.86511,1778126.83283,11.0702896118
1123074.86511,1778126.83283,11.2741794586
1123084.86511,1778126.83283,11.3006925583
1123094.86511,1778126.83283,5.79266548157
1123104.86511,1778126.83283,6.11186981201
1123114.86511,1778126.83283,6.3402223587
1123124.86511,1778126.83283,6.48647356033
1123134.86511,1778126.83283,6.62395143509
1123144.86511,1778126.83283,6.78941917419
1123154.86511,1778126.83283,6.97444915771
1123164.86511,1778126.83283,7.15351057053
1123174.86511,1778126.83283,7.30589485168
