x,y,z
1123212.77147,1777806.72401,3833.99052777
1123210.77835,1777801.21627,3834.04101434
1123211.74147,1777803.91266,3834.01499044
1123200.47256,1777901.04482,3831.92027267
1123204.13001,1777902.7892,3831.96797589
1123202.63369,1777903.44032,3831.9035199
1123181.81835,1777875.82382,3832.35414428
1123180.24303,1777877.70266,3832.31240665
1123183.41378,1777874.58949,3832.38431531
1123184.93467,1777872.47844,3832.43494894
1123186.54305,1777870.78337,3832.47898983
1123188.17832,1777869.15169,3832.52404878
1123189.80103,1777867.57712,3832.56979772
1123191.26776,1777866.23124,3832.61116003
1123192.7776,1777864.93707,3832.65369383
1123194.30417,1777863.49036,3832.70103374
1123195.77419,1777900.22614,3831.84484485
1123198.76487,1777901.73046,3831.85810613
1123192.9312,1777898.80785,3831.84367907
1123191.26776,1777897.17201,3831.87255825
1123200.8604,1777903.7524,3831.84422163
1123205.05184,1777905.01684,3831.92740779
1123203.57832,1777905.77404,3831.85570747
1123206.49926,1777904.67131,3831.98712684
1123195.99246,1777862.14045,3832.75025046
1123197.13106,1777860.62954,3832.79606876
1123217.14011,1777818.83406,3833.90476586
1123214.84574,1777814.76565,3833.91031263
1123212.85205,1777811.11359,3833.9226722
1123210.53918,1777805.32263,3833.96886269
1123211.74147,1777808.20468,3833.9457359
1123220.74997,1777829.01596,3833.85684034
1123222.53892,1777833.22401,3833.85319283
1123219.17438,1777825.18215,3833.8660844
1123218.04108,1777821.86399,3833.88335597
1123217.11728,1777823.30182,3833.83816951
1123214.83142,1777819.17492,3833.84286087
1123212.91168,1777815.51928,3833.85508208
1123210.59418,1777809.63768,3833.89998598
1123211.74147,1777812.52797,3833.87695049
1123219.14844,1777829.711,3833.80036181
1123220.68915,1777833.55161,3833.79122264
1123218.04108,1777826.3829,3833.81750485
1123224.24461,1777837.51817,3833.85084101
1123225.96883,1777841.62482,3833.85670125
1123222.45959,1777837.78306,3833.78791336
1123224.15113,1777842.09829,3833.78586045
1123245.28057,1777827.62443,3834.83960041
1123244.98284,1777833.29155,3834.77721533
1123246.68952,1777827.91255,3834.91035633
1123246.30672,1777832.86258,3834.85098539
1123240.33068,1777836.97224,3834.51140783
1123239.97994,1777841.74137,3834.44915181
1123241.40572,1777841.73642,3834.52051107
1123241.82335,1777837.77125,3834.57723032
1123248.41287,1777823.16655,3835.04003839
1123248.17979,1777828.67853,3834.98509952
1123247.63151,1777832.94008,3834.92335938
1123249.85774,1777824.01232,3835.11341397
1123249.41131,1777828.2547,3835.0573894
1123248.90125,1777833.5192,3834.99160274
1123049.7264,1777939.52845,3836.52636514
1123056.13336,1777943.30747,3836.34915012
1123054.57447,1777943.83561,3836.39393567
1123052.75714,1777944.18393,3836.45651867
1123058.32133,1777944.87889,3836.30531618
1123060.54009,1777944.28996,3836.25396818
1123066.31791,1777930.26141,3836.1801635
1123065.12932,1777935.26092,3836.17613495
1123063.7345,1777939.81723,3836.18876076
1123067.93381,1777925.8918,3836.18062412
1123062.7679,1777943.61272,3836.20491392
1123069.88206,1777921.7109,3836.17727547
1123071.54628,1777917.69764,3836.18050719
1123051.20717,1777944.14524,3836.52411689
1123048.42219,1777939.0484,3836.60143722
1123049.92686,1777943.69179,3836.59904188
1123057.98781,1777947.90909,3836.3315854
1123056.05897,1777948.43387,3836.39246283
1123054.34219,1777948.63097,3836.45675099
1123052.85387,1777948.51319,3836.52574566
1123059.79332,1777948.75382,3836.2890992
1123061.72215,1777948.98528,3836.24098962
1123067.21195,1777935.48583,3836.13299752
1123068.51048,1777930.9072,3836.13263553
1123065.98659,1777940.52692,3836.13892103
1123070.06282,1777926.37036,3836.1328015
1123064.6636,1777944.29932,3836.16164059
1123071.85777,1777922.39184,3836.12560478
1123063.69943,1777948.75268,3836.18749637
1123073.0673,1777913.18969,3836.19433713
1123073.50063,1777918.02677,3836.12704666
1123051.62235,1777948.0365,3836.60195005
1123150.20488,1778011.21757,3829.16123494
1123149.86537,1778005.46238,3829.22289435
1123152.30405,1778012.21433,3829.11812233
1123149.07736,1778002.9888,3829.26439674
1123150.32032,1778000.09867,3829.27377912
1123149.34003,1777998.37262,3829.31410389
1123150.32032,1777995.24309,3829.33458022
1123153.19436,1778014.87688,3829.08284809
1123155.22571,1778015.55203,3829.04866811
1123155.39212,1777980.75538,3829.45202433
1123153.47763,1777984.11988,3829.43453533
1123151.41785,1777987.67281,3829.42118259
1123149.18441,1777993.74934,3829.3788415
1123150.32032,1777990.64532,3829.39924852
1123158.16925,1777975.10883,3829.49876039
1123160.18228,1777971.95099,3829.52137969
1123156.61993,1777977.96986,3829.47638625
1123156.26644,1778019.12178,3829.00958927
1123158.33876,1778020.06108,3828.97773368
1123161.08957,1778019.38982,3828.95096851
1123162.82752,1778020.40373,3828.92700298
1123172.21304,1778005.86375,3828.95585244
1123170.79404,1778008.99969,3828.93957263
1123169.52153,1778011.7893,3828.92742894
1123167.92963,1778015.62785,3828.91258413
1123174.09484,1778002.30307,3828.97574672
1123166.04517,1778019.77591,3828.90147737
1123176.73058,1777997.07525,3829.01257203
1123175.51874,1777999.36922,3828.99556787
1123177.09365,1777986.17348,3829.13171871
1123178.68911,1777988.38357,3829.09928793
1123177.09365,1777991.17203,3829.07306213
1123178.65769,1777993.28937,3829.04449797
1123172.41656,1777975.54905,3829.30647604
1123173.94384,1777977.40073,3829.26739715
1123175.56227,1777979.32612,3829.22984793
1123177.09365,1777981.39167,3829.19362637
1123178.70878,1777983.49064,3829.15978304
1123170.79404,1777973.82916,3829.34745836
1123169.67679,1777972.03002,3829.38837024
1123167.53481,1777970.75305,3829.43420478
1123166.06934,1777969.28552,3829.47975596
1123164.84544,1777968.27768,3829.51656373
1123160.98379,1777969.23063,3829.56105936
1123162.95342,1777966.97879,3829.5729596
1123147.53834,1778012.04565,3829.20131943
1123148.19046,1778014.936,3829.16406196
1123148.74542,1778009.03294,3829.20734107
1123150.55139,1778015.98044,3829.11548074
1123147.67453,1778007.2187,3829.24589421
1123147.12122,1778002.54676,3829.30882107
1123151.54528,1778019.11036,3829.07638557
1123153.51639,1778020.03134,3829.04081329
1123147.19212,1777997.88836,3829.36583248
1123155.52714,1777976.59568,3829.52423797
1123153.46868,1777980.00624,3829.50563293
1123151.48509,1777983.40323,3829.49019698
1123149.17863,1777989.28256,3829.44575736
1123150.32032,1777986.29767,3829.46766853
1123147.21534,1777992.99764,3829.43450935
1123158.19835,1777971.28524,3829.57289582
1123156.29261,1777973.82334,3829.56171002
1123155.04503,1778022.28754,3829.00525553
1123156.59853,1778024.57605,3828.97181705
1123159.4332,1778023.60618,3828.94393987
1123161.64497,1778024.61374,3828.91492887
1123164.39548,1778024.27425,3828.89048977
1123172.30883,1778011.46047,3828.91185573
1123170.71794,1778015.47445,3828.89386001
1123168.92677,1778019.33495,3828.88174515
1123174.31243,1778007.4246,3828.93158394
1123167.64424,1778022.41207,3828.87348876
1123166.4376,1778025.40727,3828.86722326
1123177.11564,1778002.05461,3828.96440218
1123175.51874,1778004.96268,3828.94583498
1123178.63682,1777998.12833,3828.99557427
1123180.24345,1777985.79656,3829.1260649
1123181.83388,1777988.08304,3829.09554013
1123180.24345,1777990.79192,3829.06736051
1123181.73434,1777993.29807,3829.03726519
1123180.24345,1777996.01172,3829.01202277
1123180.41233,1777980.74549,3829.1914918
1123178.20764,1777978.91117,3829.22370964
1123175.56367,1777974.87823,3829.29609272
1123177.09365,1777976.81829,3829.2586605
1123181.83553,1777984.01602,3829.14546014
1123172.53264,1777971.24761,3829.37595091
1123173.94384,1777973.03371,3829.3355266
1123170.42658,1777969.30898,3829.42888044
1123167.69204,1777966.87654,3829.50526276
1123169.21914,1777968.15092,3829.46273691
1123165.65394,1777965.68321,3829.55716507
1123161.01785,1777965.83801,3829.63313575
1123164.49444,1777964.27391,3829.60503405
1123163.31952,1777962.96106,3829.65485362
1123159.76973,1777968.43895,3829.60069221
1123178.6514,1777883.52002,3832.18405717
1123180.24345,1777884.70607,3832.15329108
1123178.66855,1777879.47353,3832.2752551
1123177.11844,1777881.46147,3832.23555379
1123181.8185,1777889.32337,3832.03944587
1123183.40198,1777891.56071,3831.98232021
1123186.51701,1777894.67717,3831.90677563
1123184.96815,1777893.08431,3831.94487755
1123190.03998,1777898.04087,3831.83350117
1123188.15475,1777896.95476,3831.85060985
1123178.66486,1777886.565,3832.11232068
1123180.24345,1777888.11859,3832.07084403
1123177.08407,1777877.96056,3832.31251737
1123178.66855,1777875.83621,3832.35433021
1123180.24312,1777874.40427,3832.38368122
1123181.80206,1777872.24601,3832.43052083
1123175.90811,1777883.75502,3832.18932339
1123177.09365,1777884.93002,3832.15665034
1123184.83733,1777868.73903,3832.51252283
1123183.39325,1777870.38406,3832.47300016
1123186.54305,1777867.03072,3832.55633488
1123187.75716,1777865.79691,3832.58933791
1123175.51874,1777879.77164,3832.27972687
1123173.875,1777881.7955,3832.24523577
1123189.79679,1777863.73038,3832.64699907
1123178.68625,1777889.51882,3832.04018578
1123180.2306,1777891.60999,3831.98229176
1123183.38479,1777894.70726,3831.89666561
1123181.81835,1777892.99018,3831.94346562
1123184.97877,1777896.4822,3831.84886288
1123188.09699,1777899.42907,3831.77445723
1123191.08792,1777900.0747,3831.7812331
1123194.14032,1777901.16687,3831.78708391
1123186.54305,1777897.8089,3831.81529421
1123195.90612,1777902.57386,3831.77153745
1123197.56736,1777902.24915,3831.81508062
1123199.14651,1777904.3664,3831.78053183
1123173.79372,1777885.33244,3832.16716538
1123175.48687,1777887.11987,3832.11400358
1123177.09365,1777888.38289,3832.07480859
1123191.26776,1777862.39712,3832.68728303
1123192.50685,1777861.25892,3832.72278036
1123203.86697,1777777.93169,3834.36026736
1123202.34251,1777779.26063,3834.31697246
1123203.86697,1777781.77347,3834.28425922
1123202.36461,1777783.06726,3834.24202165
1123203.86697,1777785.67887,3834.20920548
1123208.52174,1777797.81951,3834.05839806
1123205.56327,1777792.38694,3834.10801191
1123207.01677,1777795.03595,3834.08229209
1123202.62923,1777786.79047,3834.17336688
1123203.39643,1777789.41772,3834.13335453
1123199.27623,1777774.67773,3834.38338385
1123200.71717,1777777.01869,3834.34657241
1123199.26952,1777778.38322,3834.3058662
1123200.3681,1777781.12926,3834.25978664
1123200.81063,1777784.60216,3834.19565138
1123208.56246,1777802.03829,3833.98743438
1123205.77825,1777796.54025,3834.03719797
1123207.01677,1777799.16418,3834.01058068
1123203.82075,1777793.85536,3834.05765728
1123200.65842,1777788.69782,3834.11529673
1123202.29207,1777791.0575,3834.08943262
1122799.11733,1778302.38465,3839.9703123
1122800.22705,1778304.15144,3840.01285854
1122802.38072,1778305.66169,3840.06323793
1122803.84203,1778302.89297,3840.0295049
1122805.10634,1778304.42205,3840.07438414
1122795.96753,1778302.81521,3839.96385389
1122797.56685,1778304.62063,3840.00597917
1122799.08264,1778306.68923,3840.05757754
1122800.69223,1778307.72121,3840.09071615
1122802.32598,1778309.16812,3840.13893112
1122803.84203,1778306.84124,3840.10391559
1122807.03877,1778305.42313,3840.12379329
1122808.56674,1778302.59701,3840.10076172
1122805.05644,1778307.80206,3840.14102633
1122803.94675,1778310.38812,3840.1877532
1122794.37208,1778304.67286,3840.00569531
1122795.976,1778306.94124,3840.05649275
1122797.54243,1778308.10529,3840.08495498
1122799.213,1778309.6685,3840.12928866
1123055.82624,1778547.93249,3838.09116463
1123054.38391,1778545.49173,3838.0611694
1123055.82624,1778543.64556,3838.0218337
1123057.42447,1778541.69874,3837.98402681
1123058.97605,1778539.63126,3837.94841349
1123060.54913,1778537.43049,3837.91484869
1123062.12585,1778535.08607,3837.88295649
1123063.68373,1778532.62489,3837.85342331
1123065.27565,1778529.99747,3837.82565068
1123066.91859,1778527.17337,3837.79982609
1123068.50672,1778524.04839,3837.77393287
1123073.48531,1778519.77211,3837.78006442
1123070.00036,1778521.306,3837.75557051
1123071.53484,1778518.38347,3837.73924549
1123074.72506,1778521.6044,3837.81791191
1123055.82624,1778552.1665,3838.16128926
1123054.20159,1778549.68077,3838.13247886
1123052.67644,1778547.13565,3838.10311722
1123051.52561,1778544.71989,3838.07346385
1123052.67644,1778542.93598,3838.03247742
1123054.26008,1778541.1346,3837.99098357
1123055.82624,1778539.308,3837.95326233
1123057.42043,1778537.29477,3837.91658277
1123058.97605,1778535.15429,3837.88193311
1123060.54272,1778532.8879,3837.84948126
1123062.12585,1778530.46526,3837.81863379
1123063.75974,1778527.72059,3837.7877838
1123065.27565,1778525.22565,3837.7635931
1123066.4592,1778522.4571,3837.73701834
1123068.5734,1778519.40454,3837.71860729
1123073.17075,1778514.50062,3837.71729245
1123070.00036,1778516.28908,3837.6971895
1123071.22826,1778513.74288,3837.68328709
1123075.75827,1778518.41136,3837.79803955
1123074.72506,1778516.47907,3837.76115703
1123054.15726,1778553.8504,3838.20438411
1123052.22911,1778551.09337,3838.1761762
1123051.4836,1778548.31682,3838.13600759
1122963.34601,1778397.52228,3837.73926378
1122961.34199,1778398.68625,3837.78593891
1122958.18236,1778396.64831,3837.82136599
1122959.39668,1778399.47913,3837.83042287
1122957.05842,1778392.98352,3837.80670006
1122955.64904,1778388.98294,3837.80048996
1122954.08168,1778384.45276,3837.80090786
1122952.16842,1778379.90487,3837.8173675
1122951.12673,1778376.3852,3837.82596759
1122967.98659,1778397.74446,3837.66935191
1122965.84426,1778398.97798,3837.71506215
1122952.85775,1778358.56723,3837.76577357
1122953.74092,1778355.17388,3837.75234285
1122951.7942,1778363.02722,3837.78664453
1122955.15949,1778349.8164,3837.73679046
1122950.92999,1778366.78835,3837.80846907
1122949.94483,1778371.79163,3837.84059063
1122960.86349,1778344.94213,3837.64526614
1122963.15541,1778345.42216,3837.60487536
1122958.47163,1778346.14165,3837.68393162
1122956.6057,1778345.20676,3837.72435832
1122965.79749,1778344.42062,3837.56802197
1122967.89149,1778345.42241,3837.53510154
1122975.30183,1778380.97764,3837.44877853
1122975.8648,1778375.2928,3837.42191821
1122974.20819,1778384.54941,3837.48005425
1122973.82005,1778389.75363,3837.51797477
1122972.35648,1778392.10509,3837.55542727
1122971.03698,1778350.43919,3837.47968865
1122972.29803,1778354.17495,3837.45631278
1122973.76986,1778358.65403,3837.43317091
1122970.63096,1778345.48021,3837.50037756
1122974.64206,1778363.02172,3837.42047273
1122975.43424,1778367.51516,3837.41321574
1122977.33007,1778371.63226,3837.39742298
1122973.58113,1778395.02443,3837.56359497
1122970.49508,1778399.05527,3837.64650383
1122972.69836,1778397.77612,3837.60192371
1122964.48197,1778400.8589,3837.75820712
1122963.41669,1778402.6351,3837.79793778
1122961.16315,1778403.4116,3837.8476433
1122969.20667,1778401.08907,3837.68793713
1122967.65871,1778402.64166,3837.73002865
1122965.69348,1778404.01042,3837.77843906
1122956.97412,1778398.2611,3837.86346069
1122958.65707,1778401.91398,3837.87514634
1122954.99577,1778394.10344,3837.85988695
1122953.43355,1778389.71496,3837.85375058
1122951.806,1778385.10172,3837.85613645
1122950.3397,1778380.81946,3837.86545489
1122949.29552,1778375.47131,3837.86785444
1122951.96085,1778354.02867,3837.79503302
1122953.15142,1778349.47745,3837.78182515
1122950.9564,1778359.27454,3837.80908967
1122949.31833,1778363.02172,3837.84659475
1122948.78746,1778367.50493,3837.8620848
1122954.34682,1778344.62857,3837.77512746
1122947.95691,1778371.93071,3837.89193545
1122958.09131,1778340.69401,3837.71600166
1122960.38408,1778341.1892,3837.67027517
1122962.66165,1778340.01905,3837.63622531
1122964.65219,1778340.86342,3837.60031806
1122956.24889,1778339.63934,3837.75936394
1122967.33573,1778339.90214,3837.5655068
1122969.43389,1778340.89878,3837.53340963
1122978.71281,1778376.32987,3837.39216653
1122977.41407,1778379.88109,3837.41882366
1122976.92739,1778385.36313,3837.45024909
1122975.85403,1778388.86044,3837.48521601
1122975.48948,1778393.97963,3837.52857441
1122972.27643,1778344.97946,3837.48353212
1122973.77078,1778349.51556,3837.45218807
1122975.17723,1778353.1252,3837.42836506
1122975.43243,1778358.49337,3837.41582595
1122977.29069,1778362.94385,3837.39309024
1122972.45683,1778340.341,3837.50084387
1122978.46402,1778367.46818,3837.38115763
1122980.30122,1778371.86487,3837.36640302
1122975.20765,1778399.06519,3837.57974276
1122973.93138,1778401.15377,3837.62014918
1122972.38164,1778402.78187,3837.66142977
1122970.34269,1778404.19736,3837.70918477
1123104.9641,1778329.99251,3835.9060249
1123106.16787,1778330.03627,3835.98852721
1123016.33208,1778224.21754,3837.27367795
1123019.60351,1778223.1805,3837.28296507
1123018.45123,1778225.91759,3837.30956638
1123021.21661,1778224.71513,3837.31755819
1123022.75332,1778222.18831,3837.29784798
1123013.53018,1778171.51026,3837.13060817
1123016.36023,1778171.34129,3837.10928068
1123018.02861,1778173.46673,3837.08605765
1123019.23981,1778170.65218,3837.09522626
1123021.13904,1778171.88884,3837.07911
1123024.31832,1778171.30165,3837.07143326
1123027.47578,1778171.3882,3837.06538332
1123029.0513,1778175.27745,3837.05295079
1123030.62412,1778180.3824,3837.05030794
1123031.85735,1778184.58647,3837.05996132
1123033.4735,1778188.54381,3837.08042689
1123035.28752,1778189.758,3837.09690356
1123036.65145,1778193.72936,3837.13141533
1123035.28712,1778202.61428,3837.19664947
1123037.01125,1778198.79718,3837.17639855
